t,sat,gss
17119,1,SVA
17120,1,SVA
17121,1,SVA
17122,1,SVA
17123,1,SVA
17124,1,SVA
17125,1,SVA
17126,1,SVA
17127,1,SVA
17128,1,SVA
17129,1,SVA
17130,1,SVA
17131,1,SVA
17132,1,SVA
17133,1,SVA
17134,1,SVA
17135,1,SVA
17136,1,SVA
17137,1,SVA
17138,1,SVA
17139,1,SVA
17140,1,SVA
17141,1,SVA
17142,1,SVA
17143,1,SVA
17144,1,SVA
17145,1,SVA
17146,1,SVA
17147,1,SVA
17148,1,SVA
17149,1,SVA
17150,1,SVA
17151,1,SVA
17152,1,SVA
17153,1,SVA
17154,1,SVA
17155,1,SVA
17156,1,SVA
17157,1,SVA
17158,1,SVA
17159,1,SVA
17160,1,SVA
17161,1,SVA
17162,1,SVA
17163,1,SVA
17164,1,SVA
17165,1,SVA
17166,1,SVA
17167,1,SVA
17168,1,SVA
17169,1,SVA
17170,1,SVA
17171,1,SVA
17172,1,SVA
17173,1,SVA
17174,1,SVA
17175,1,SVA
17176,1,SVA
17177,1,SVA
17178,1,SVA
17179,1,SVA
17180,1,SVA
17181,1,SVA
17182,1,SVA
17183,1,SVA
17184,1,SVA
17185,1,SVA
17186,1,SVA
17187,1,SVA
17188,1,SVA
17189,1,SVA
17190,1,SVA
17191,1,SVA
17192,1,SVA
17193,1,SVA
17194,1,SVA
17195,1,SVA
17196,1,SVA
17197,1,SVA
17198,1,SVA
17199,1,SVA
17200,1,SVA
17201,1,SVA
17202,1,SVA
17203,1,SVA
17204,1,SVA
17205,1,SVA
17206,1,SVA
17207,1,SVA
17208,1,SVA
17209,1,SVA
17210,1,SVA
17211,1,SVA
17212,1,SVA
17213,1,SVA
17214,1,SVA
17215,1,SVA
17216,1,SVA
17217,1,SVA
17218,1,SVA
17219,1,SVA
17220,1,SVA
17221,1,SVA
17222,1,SVA
17223,1,SVA
17224,1,SVA
17225,1,SVA
17226,1,SVA
17227,1,SVA
17228,1,SVA
17229,1,SVA
17230,1,SVA
17231,1,SVA
17232,1,SVA
17233,1,SVA
17234,1,SVA
17235,1,SVA
17236,1,SVA
17237,1,SVA
17238,1,SVA
17239,1,SVA
17240,1,SVA
17241,1,SVA
17242,1,SVA
17243,1,SVA
17244,1,SVA
17245,1,SVA
17246,1,SVA
17247,1,SVA
17248,1,SVA
17249,1,SVA
17250,1,SVA
17251,1,SVA
17252,1,SVA
17253,1,SVA
17254,1,SVA
17255,1,SVA
17256,1,SVA
17257,1,SVA
17258,1,SVA
17259,1,SVA
17260,1,SVA
17261,1,SVA
17262,1,SVA
17263,1,SVA
17264,1,SVA
17265,1,SVA
17266,1,SVA
17267,1,SVA
17268,1,SVA
17269,1,SVA
17270,1,SVA
17271,1,SVA
17272,1,SVA
17273,1,SVA
17274,1,SVA
17275,1,SVA
17276,1,SVA
17277,1,SVA
17278,1,SVA
17279,1,SVA
17280,1,SVA
17281,1,SVA
17282,1,SVA
17283,1,SVA
17284,1,SVA
17285,1,SVA
17286,1,SVA
17287,1,SVA
17288,1,SVA
17289,1,SVA
17290,1,SVA
17291,1,SVA
17292,1,SVA
17293,1,SVA
17294,1,SVA
17295,1,SVA
17296,1,SVA
17297,1,SVA
17298,1,SVA
17299,1,SVA
17300,1,SVA
17301,1,SVA
17302,1,SVA
17303,1,SVA
17304,1,SVA
17305,1,SVA
17306,1,SVA
17307,1,SVA
17308,1,SVA
17309,1,SVA
17310,1,SVA
17311,1,SVA
17312,1,SVA
17313,1,SVA
17314,1,SVA
17315,1,SVA
17316,1,SVA
17317,1,SVA
17318,1,SVA
17319,1,SVA
17320,1,SVA
17321,1,SVA
17322,1,SVA
17323,1,SVA
17324,1,SVA
17325,1,SVA
17326,1,SVA
17327,1,SVA
17328,1,SVA
17329,1,SVA
17330,1,SVA
17331,1,SVA
17332,1,SVA
17333,1,SVA
17334,1,SVA
17335,1,SVA
17336,1,SVA
17337,1,SVA
17338,1,SVA
17339,1,SVA
17340,1,SVA
17341,1,SVA
17342,1,SVA
17343,1,SVA
17344,1,SVA
17345,1,SVA
17346,1,SVA
17347,1,SVA
17348,1,SVA
17349,1,SVA
17350,1,SVA
17351,1,SVA
17352,1,SVA
17353,1,SVA
17354,1,SVA
17355,1,SVA
17356,1,SVA
17357,1,SVA
17358,1,SVA
17359,1,SVA
17360,1,SVA
17361,1,SVA
17362,1,SVA
17363,1,SVA
17364,1,SVA
17365,1,SVA
17366,1,SVA
17367,1,SVA
17368,1,SVA
17369,1,SVA
17370,1,SVA
17371,1,SVA
17372,1,SVA
17373,1,SVA
17374,1,SVA
17375,1,SVA
17376,1,SVA
17377,1,SVA
17378,1,SVA
17379,1,SVA
17380,1,SVA
17381,1,SVA
17382,1,SVA
17383,1,SVA
17384,1,SVA
17385,1,SVA
17386,1,SVA
17387,1,SVA
17388,1,SVA
17389,1,SVA
17390,1,SVA
17391,1,SVA
17392,1,SVA
17393,1,SVA
17394,1,SVA
17395,1,SVA
17396,1,SVA
17397,1,SVA
17398,1,SVA
17399,1,SVA
17400,1,SVA
17401,1,SVA
17402,1,SVA
17403,1,SVA
17404,1,SVA
17405,1,SVA
17406,1,SVA
17407,1,SVA
17408,1,SVA
17409,1,SVA
17410,1,SVA
17411,1,SVA
17412,1,SVA
17413,1,SVA
17414,1,SVA
17415,1,SVA
17416,1,SVA
17417,1,SVA
17418,1,SVA
17419,1,SVA
17420,1,SVA
17421,1,SVA
17422,1,SVA
17423,1,SVA
17424,1,SVA
17425,1,SVA
17426,1,SVA
17427,1,SVA
17428,1,SVA
17429,1,SVA
17430,1,SVA
17431,1,SVA
17432,1,SVA
17433,1,SVA
17434,1,SVA
17435,1,SVA
17436,1,SVA
17437,1,SVA
17438,1,SVA
17439,1,SVA
17440,1,SVA
17441,1,SVA
17442,1,SVA
17443,1,SVA
17444,1,SVA
17445,1,SVA
17446,1,SVA
17447,1,SVA
17448,1,SVA
17449,1,SVA
17450,1,SVA
17451,1,SVA
17452,1,SVA
17453,1,SVA
17454,1,SVA
17455,1,SVA
17456,1,SVA
17457,1,SVA
17458,1,SVA
17459,1,SVA
17460,1,SVA
17461,1,SVA
17462,1,SVA
17463,1,SVA
17464,1,SVA
17465,1,SVA
17466,1,SVA
17467,1,SVA
17468,1,SVA
17469,1,SVA
17470,1,SVA
17471,1,SVA
17472,1,SVA
17473,1,SVA
17474,1,SVA
17475,1,SVA
17476,1,SVA
17477,1,SVA
17478,1,SVA
17479,1,SVA
17480,1,SVA
17481,1,SVA
17482,1,SVA
17483,1,SVA
17484,1,SVA
17485,1,SVA
17486,1,SVA
17487,1,SVA
17488,1,SVA
17489,1,SVA
17490,1,SVA
17491,1,SVA
17492,1,SVA
17493,1,SVA
17494,1,SVA
17495,1,SVA
17496,1,SVA
17497,1,SVA
17498,1,SVA
17499,1,SVA
17500,1,SVA
17501,1,SVA
17502,1,SVA
17503,1,SVA
17504,1,SVA
17505,1,SVA
17506,1,SVA
17507,1,SVA
17508,1,SVA
17509,1,SVA
17510,1,SVA
17511,1,SVA
17512,1,SVA
17513,1,SVA
17514,1,SVA
17515,1,SVA
17516,1,SVA
17517,1,SVA
17518,1,SVA
17519,1,SVA
17520,1,SVA
17521,1,SVA
17522,1,SVA
17523,1,SVA
17524,1,SVA
17525,1,SVA
17526,1,SVA
17527,1,SVA
17528,1,SVA
17529,1,SVA
17530,1,SVA
17531,1,SVA
17532,1,SVA
17533,1,SVA
17534,1,SVA
17535,1,SVA
17536,1,SVA
17537,1,SVA
17538,1,SVA
17539,1,SVA
17540,1,SVA
17541,1,SVA
17542,1,SVA
17543,1,SVA
17544,1,SVA
17545,1,SVA
17546,1,SVA
17547,1,SVA
17548,1,SVA
17549,1,SVA
17550,1,SVA
17551,1,SVA
17552,1,SVA
17553,1,SVA
17554,1,SVA
17555,1,SVA
17556,1,SVA
17557,1,SVA
17558,1,SVA
17559,1,SVA
17560,1,SVA
17561,1,SVA
17562,1,SVA
17563,1,SVA
17564,1,SVA
17565,1,SVA
17566,1,SVA
17567,1,SVA
17568,1,SVA
17569,1,SVA
17570,1,SVA
17571,1,SVA
17572,1,SVA
17573,1,SVA
17574,1,SVA
17575,1,SVA
17576,1,SVA
17577,1,SVA
17578,1,SVA
17579,1,SVA
17580,1,SVA
17581,1,SVA
17582,1,SVA
17583,1,SVA
17584,1,SVA
17585,1,SVA
17586,1,SVA
17587,1,SVA
17588,1,SVA
17589,1,SVA
17590,1,SVA
17591,1,SVA
17592,1,SVA
17593,1,SVA
17594,1,SVA
17595,1,SVA
17596,1,SVA
17597,1,SVA
17598,1,SVA
17599,1,SVA
17600,1,SVA
17601,1,SVA
17602,1,SVA
17603,1,SVA
17604,1,SVA
17605,1,SVA
18770,1,SVA
18771,1,SVA
18772,1,SVA
18773,1,SVA
18774,1,SVA
18775,1,SVA
18776,1,SVA
18777,1,SVA
18778,1,SVA
18779,1,SVA
18780,1,SVA
18781,1,SVA
18782,1,SVA
18783,1,SVA
18784,1,SVA
18785,1,SVA
18786,1,SVA
18787,1,SVA
18788,1,SVA
18789,1,SVA
18790,1,SVA
18791,1,SVA
18792,1,SVA
18793,1,SVA
18794,1,SVA
18795,1,SVA
18796,1,SVA
18797,1,SVA
18798,1,SVA
18799,1,SVA
18800,1,SVA
18801,1,SVA
18802,1,SVA
18803,1,SVA
18804,1,SVA
18805,1,SVA
18806,1,SVA
18807,1,SVA
18808,1,SVA
18809,1,SVA
18810,1,SVA
18811,1,SVA
18812,1,SVA
18813,1,SVA
18814,1,SVA
18815,1,SVA
18816,1,SVA
18817,1,SVA
18818,1,SVA
18819,1,SVA
18820,1,SVA
18821,1,SVA
18822,1,SVA
18823,1,SVA
18824,1,SVA
18825,1,SVA
18826,1,SVA
18827,1,SVA
18828,1,SVA
18829,1,SVA
18830,1,SVA
18831,1,SVA
18832,1,SVA
18833,1,SVA
18834,1,SVA
18835,1,SVA
18836,1,SVA
18837,1,SVA
18838,1,SVA
18839,1,SVA
18840,1,SVA
18841,1,SVA
18842,1,SVA
18843,1,SVA
18844,1,SVA
18845,1,SVA
18846,1,SVA
18847,1,SVA
18848,1,SVA
18849,1,SVA
18850,1,SVA
18851,1,SVA
18852,1,SVA
18853,1,SVA
18854,1,SVA
18855,1,SVA
18856,1,SVA
18857,1,SVA
18858,1,SVA
18859,1,SVA
18860,1,SVA
18861,1,SVA
18862,1,SVA
18863,1,SVA
18864,1,SVA
18865,1,SVA
18866,1,SVA
18867,1,SVA
18868,1,SVA
18869,1,SVA
18870,1,SVA
18871,1,SVA
18872,1,SVA
18873,1,SVA
18874,1,SVA
18875,1,SVA
18876,1,SVA
18877,1,SVA
18878,1,SVA
18879,1,SVA
18880,1,SVA
18881,1,SVA
18882,1,SVA
18883,1,SVA
18884,1,SVA
18885,1,SVA
18886,1,SVA
18887,1,SVA
18888,1,SVA
18889,1,SVA
18890,1,SVA
18891,1,SVA
18892,1,SVA
18893,1,SVA
18894,1,SVA
18895,1,SVA
18896,1,SVA
18897,1,SVA
18898,1,SVA
18899,1,SVA
18900,1,SVA
18901,1,SVA
18902,1,SVA
18903,1,SVA
18904,1,SVA
18905,1,SVA
18906,1,SVA
18907,1,SVA
18908,1,SVA
18909,1,SVA
18910,1,SVA
18911,1,SVA
18912,1,SVA
18913,1,SVA
18914,1,SVA
18915,1,SVA
18916,1,SVA
18917,1,SVA
18918,1,SVA
18919,1,SVA
18920,1,SVA
18921,1,SVA
18922,1,SVA
18923,1,SVA
18924,1,SVA
18925,1,SVA
18926,1,SVA
18927,1,SVA
18928,1,SVA
18929,1,SVA
18930,1,SVA
18931,1,SVA
18932,1,SVA
18933,1,SVA
18934,1,SVA
18935,1,SVA
18936,1,SVA
18937,1,SVA
18938,1,SVA
18939,1,SVA
18940,1,SVA
18941,1,SVA
18942,1,SVA
18943,1,SVA
18944,1,SVA
18945,1,SVA
18946,1,SVA
18947,1,SVA
18948,1,SVA
18949,1,SVA
18950,1,SVA
18951,1,SVA
18952,1,SVA
18953,1,SVA
18954,1,SVA
18955,1,SVA
18956,1,SVA
18957,1,SVA
18958,1,SVA
18959,1,SVA
18960,1,SVA
18961,1,SVA
18962,1,SVA
18963,1,SVA
18964,1,SVA
18965,1,SVA
18966,1,SVA
18967,1,SVA
18968,1,SVA
18969,1,SVA
18970,1,SVA
18971,1,SVA
18972,1,SVA
18973,1,SVA
18974,1,SVA
18975,1,SVA
18976,1,SVA
18977,1,SVA
18978,1,SVA
18979,1,SVA
18980,1,SVA
18981,1,SVA
18982,1,SVA
18983,1,SVA
18984,1,SVA
18985,1,SVA
18986,1,SVA
18987,1,SVA
18988,1,SVA
18989,1,SVA
18990,1,SVA
18991,1,SVA
18992,1,SVA
18993,1,SVA
18994,1,SVA
18995,1,SVA
18996,1,SVA
18997,1,SVA
18998,1,SVA
18999,1,SVA
19000,1,SVA
19001,1,SVA
19002,1,SVA
19003,1,SVA
19004,1,SVA
19005,1,SVA
19006,1,SVA
19007,1,SVA
19008,1,SVA
19009,1,SVA
19010,1,SVA
19011,1,SVA
19012,1,SVA
19013,1,SVA
19014,1,SVA
19015,1,SVA
19016,1,SVA
19017,1,SVA
19018,1,SVA
19019,1,SVA
19020,1,SVA
19021,1,SVA
19022,1,SVA
19023,1,SVA
19024,1,SVA
19025,1,SVA
19026,1,SVA
19027,1,SVA
19028,1,SVA
19029,1,SVA
19030,1,SVA
19031,1,SVA
19032,1,SVA
19033,1,SVA
19034,1,SVA
19035,1,SVA
19036,1,SVA
19037,1,SVA
19038,1,SVA
19039,1,SVA
19040,1,SVA
19041,1,SVA
19042,1,SVA
19043,1,SVA
19044,1,SVA
19045,1,SVA
19046,1,SVA
19047,1,SVA
19048,1,SVA
19049,1,SVA
19050,1,SVA
19051,1,SVA
19052,1,SVA
19053,1,SVA
19054,1,SVA
19055,1,SVA
19056,1,SVA
19057,1,SVA
19058,1,SVA
19059,1,SVA
19060,1,SVA
19061,1,SVA
19062,1,SVA
19063,1,SVA
19064,1,SVA
19065,1,SVA
19066,1,SVA
19067,1,SVA
19068,1,SVA
19069,1,SVA
19070,1,SVA
19071,1,SVA
19072,1,SVA
19073,1,SVA
19074,1,SVA
19075,1,SVA
19076,1,SVA
19077,1,SVA
19078,1,SVA
19079,1,SVA
19080,1,SVA
19081,1,SVA
19082,1,SVA
19083,1,SVA
19084,1,SVA
19085,1,SVA
19086,1,SVA
19087,1,SVA
19088,1,SVA
19089,1,SVA
19090,1,SVA
19091,1,SVA
19092,1,SVA
19093,1,SVA
19094,1,SVA
19095,1,SVA
19096,1,SVA
19097,1,SVA
19098,1,SVA
19099,1,SVA
19100,1,SVA
19101,1,SVA
19102,1,SVA
19103,1,SVA
19104,1,SVA
19105,1,SVA
19106,1,SVA
19107,1,SVA
19108,1,SVA
19109,1,SVA
19110,1,SVA
19111,1,SVA
19112,1,SVA
19113,1,SVA
19114,1,SVA
19115,1,SVA
19116,1,SVA
19117,1,SVA
19118,1,SVA
19119,1,SVA
19120,1,SVA
19121,1,SVA
19122,1,SVA
19123,1,SVA
19124,1,SVA
19125,1,SVA
19126,1,SVA
19127,1,SVA
19128,1,SVA
19129,1,SVA
19130,1,SVA
19131,1,SVA
19132,1,SVA
19133,1,SVA
19134,1,SVA
19135,1,SVA
19136,1,SVA
19137,1,SVA
19138,1,SVA
19139,1,SVA
19140,1,SVA
19141,1,SVA
19142,1,SVA
19143,1,SVA
19144,1,SVA
19145,1,SVA
19146,1,SVA
19147,1,SVA
19148,1,SVA
19149,1,SVA
19150,1,SVA
19151,1,SVA
19152,1,SVA
19153,1,SVA
19154,1,SVA
19155,1,SVA
19156,1,SVA
19157,1,SVA
19158,1,SVA
19159,1,SVA
19160,1,SVA
19161,1,SVA
19162,1,SVA
19163,1,SVA
19164,1,SVA
19165,1,SVA
19166,1,SVA
19167,1,SVA
19168,1,SVA
19169,1,SVA
19170,1,SVA
19171,1,SVA
19172,1,SVA
19173,1,SVA
19174,1,SVA
19175,1,SVA
19176,1,SVA
19177,1,SVA
19178,1,SVA
19179,1,SVA
19180,1,SVA
19181,1,SVA
19182,1,SVA
19183,1,SVA
19184,1,SVA
19185,1,SVA
19186,1,SVA
19187,1,SVA
19188,1,SVA
19189,1,SVA
19190,1,SVA
19191,1,SVA
19192,1,SVA
19193,1,SVA
19194,1,SVA
19195,1,SVA
19196,1,SVA
19197,1,SVA
19198,1,SVA
19199,1,SVA
19200,1,SVA
19201,1,SVA
19202,1,SVA
19203,1,SVA
19204,1,SVA
19205,1,SVA
19206,1,SVA
19207,1,SVA
19208,1,SVA
19209,1,SVA
19210,1,SVA
19211,1,SVA
19212,1,SVA
19213,1,SVA
19214,1,SVA
19215,1,SVA
19216,1,SVA
19217,1,SVA
19218,1,SVA
19219,1,SVA
19220,1,SVA
19221,1,SVA
19222,1,SVA
19223,1,SVA
19224,1,SVA
19225,1,SVA
19226,1,SVA
19227,1,SVA
19228,1,SVA
19229,1,SVA
19230,1,SVA
19231,1,SVA
19232,1,SVA
19233,1,SVA
19234,1,SVA
19235,1,SVA
19236,1,SVA
19237,1,SVA
19238,1,SVA
19239,1,SVA
19240,1,SVA
19241,1,SVA
19242,1,SVA
19243,1,SVA
19244,1,SVA
19245,1,SVA
19246,1,SVA
19247,1,SVA
19248,1,SVA
19249,1,SVA
19250,1,SVA
19251,1,SVA
19252,1,SVA
19253,1,SVA
19254,1,SVA
19255,1,SVA
19256,1,SVA
19257,1,SVA
19258,1,SVA
19259,1,SVA
19260,1,SVA
19261,1,SVA
19262,1,SVA
19263,1,SVA
19264,1,SVA
19265,1,SVA
19266,1,SVA
19267,1,SVA
19268,1,SVA
19269,1,SVA
19270,1,SVA
19271,1,SVA
19272,1,SVA
19273,1,SVA
19274,1,SVA
19275,1,SVA
19276,1,SVA
19277,1,SVA
19278,1,SVA
19279,1,SVA
19280,1,SVA
19281,1,SVA
19282,1,SVA
19283,1,SVA
20334,1,SVA
20335,1,SVA
20336,1,SVA
20337,1,SVA
20338,1,SVA
20339,1,SVA
20340,1,SVA
20341,1,SVA
20342,1,SVA
20343,1,SVA
20344,1,SVA
20345,1,SVA
20346,1,SVA
20347,1,SVA
20348,1,SVA
20349,1,SVA
20350,1,SVA
20351,1,SVA
20352,1,SVA
20353,1,SVA
20354,1,SVA
20355,1,SVA
20356,1,SVA
20357,1,SVA
20358,1,SVA
20359,1,SVA
20360,1,SVA
20361,1,SVA
20362,1,SVA
20363,1,SVA
20364,1,SVA
20365,1,SVA
20366,1,SVA
20367,1,SVA
20368,1,SVA
20369,1,SVA
20370,1,SVA
20371,1,SVA
20372,1,SVA
20373,1,SVA
20374,1,SVA
20375,1,SVA
20376,1,SVA
20377,1,SVA
20378,1,SVA
20379,1,SVA
20380,1,SVA
20381,1,SVA
20382,1,SVA
20383,1,SVA
20384,1,SVA
20385,1,SVA
20386,1,SVA
20387,1,SVA
20388,1,SVA
20389,1,SVA
20390,1,SVA
20391,1,SVA
20392,1,SVA
20393,1,SVA
20394,1,SVA
20395,1,SVA
20396,1,SVA
20397,1,SVA
20398,1,SVA
20399,1,SVA
20400,1,SVA
20401,1,SVA
20402,1,SVA
20403,1,SVA
20404,1,SVA
20405,1,SVA
20406,1,SVA
20407,1,SVA
20408,1,SVA
20409,1,SVA
20410,1,SVA
20411,1,SVA
20412,1,SVA
20413,1,SVA
20414,1,SVA
20415,1,SVA
20416,1,SVA
20417,1,SVA
20418,1,SVA
20419,1,SVA
20420,1,SVA
20421,1,SVA
20422,1,SVA
20423,1,SVA
20424,1,SVA
20425,1,SVA
20426,1,SVA
20427,1,SVA
20428,1,SVA
20429,1,SVA
20430,1,SVA
20431,1,SVA
20432,1,SVA
20433,1,SVA
20434,1,SVA
20435,1,SVA
20436,1,SVA
20437,1,SVA
20438,1,SVA
20439,1,SVA
20440,1,SVA
20441,1,SVA
20442,1,SVA
20443,1,SVA
20444,1,SVA
20445,1,SVA
20446,1,SVA
20447,1,SVA
20448,1,SVA
20449,1,SVA
20450,1,SVA
20451,1,SVA
20452,1,SVA
20453,1,SVA
20454,1,SVA
20455,1,SVA
20456,1,SVA
20457,1,SVA
20458,1,SVA
20459,1,SVA
20460,1,SVA
20461,1,SVA
20462,1,SVA
20463,1,SVA
20464,1,SVA
20465,1,SVA
20466,1,SVA
20467,1,SVA
20468,1,SVA
20469,1,SVA
20470,1,SVA
20471,1,SVA
20472,1,SVA
20473,1,SVA
20474,1,SVA
20475,1,SVA
20476,1,SVA
20477,1,SVA
20478,1,SVA
20479,1,SVA
20480,1,SVA
20481,1,SVA
20482,1,SVA
20483,1,SVA
20484,1,SVA
20485,1,SVA
20486,1,SVA
20487,1,SVA
20488,1,SVA
20489,1,SVA
20490,1,SVA
20491,1,SVA
20492,1,SVA
20493,1,SVA
20494,1,SVA
20495,1,SVA
20496,1,SVA
20497,1,SVA
20498,1,SVA
20499,1,SVA
20500,1,SVA
20501,1,SVA
20502,1,SVA
20503,1,SVA
20504,1,SVA
20505,1,SVA
20506,1,SVA
20507,1,SVA
20508,1,SVA
20509,1,SVA
20510,1,SVA
20511,1,SVA
20512,1,SVA
20513,1,SVA
20514,1,SVA
20515,1,SVA
20516,1,SVA
20517,1,SVA
20518,1,SVA
20519,1,SVA
20520,1,SVA
20521,1,SVA
20522,1,SVA
20523,1,SVA
20524,1,SVA
20525,1,SVA
20526,1,SVA
20527,1,SVA
20528,1,SVA
20529,1,SVA
20530,1,SVA
20531,1,SVA
20532,1,SVA
20533,1,SVA
20534,1,SVA
20535,1,SVA
20536,1,SVA
20537,1,SVA
20538,1,SVA
20539,1,SVA
20540,1,SVA
20541,1,SVA
20542,1,SVA
20543,1,SVA
20544,1,SVA
20545,1,SVA
20546,1,SVA
20547,1,SVA
20548,1,SVA
20549,1,SVA
20550,1,SVA
20551,1,SVA
20552,1,SVA
20553,1,SVA
20554,1,SVA
20555,1,SVA
20556,1,SVA
20557,1,SVA
20558,1,SVA
20559,1,SVA
20560,1,SVA
20561,1,SVA
20562,1,SVA
20563,1,SVA
20564,1,SVA
20565,1,SVA
20566,1,SVA
20567,1,SVA
20568,1,SVA
20569,1,SVA
20570,1,SVA
20571,1,SVA
20572,1,SVA
20573,1,SVA
20574,1,SVA
20575,1,SVA
20576,1,SVA
20577,1,SVA
20578,1,SVA
20579,1,SVA
20580,1,SVA
20581,1,SVA
20582,1,SVA
20583,1,SVA
20584,1,SVA
20585,1,SVA
20586,1,SVA
20587,1,SVA
20588,1,SVA
20589,1,SVA
20590,1,SVA
20591,1,SVA
20592,1,SVA
20593,1,SVA
20594,1,SVA
20595,1,SVA
20596,1,SVA
20597,1,SVA
20598,1,SVA
20599,1,SVA
20600,1,SVA
20601,1,SVA
20602,1,SVA
20603,1,SVA
20604,1,SVA
20605,1,SVA
20606,1,SVA
20607,1,SVA
20608,1,SVA
20609,1,SVA
20610,1,SVA
20611,1,SVA
20612,1,SVA
20613,1,SVA
20614,1,SVA
20615,1,SVA
20616,1,SVA
20617,1,SVA
20618,1,SVA
20619,1,SVA
20620,1,SVA
20621,1,SVA
20622,1,SVA
20623,1,SVA
20624,1,SVA
20625,1,SVA
20626,1,SVA
20627,1,SVA
20628,1,SVA
20629,1,SVA
20630,1,SVA
20631,1,SVA
20632,1,SVA
20633,1,SVA
20634,1,SVA
20635,1,SVA
20636,1,SVA
20637,1,SVA
20638,1,SVA
20639,1,SVA
20640,1,SVA
20641,1,SVA
20642,1,SVA
20643,1,SVA
20644,1,SVA
20645,1,SVA
20646,1,SVA
20647,1,SVA
20648,1,SVA
20649,1,SVA
20650,1,SVA
20651,1,SVA
20652,1,SVA
20653,1,SVA
20654,1,SVA
20655,1,SVA
20656,1,SVA
20657,1,SVA
20658,1,SVA
20659,1,SVA
20660,1,SVA
20661,1,SVA
20662,1,SVA
20663,1,SVA
20664,1,SVA
20665,1,SVA
20666,1,SVA
20667,1,SVA
20668,1,SVA
20669,1,SVA
20670,1,SVA
20671,1,SVA
20672,1,SVA
20673,1,SVA
20674,1,SVA
20675,1,SVA
20676,1,SVA
20677,1,SVA
20678,1,SVA
20679,1,SVA
20680,1,SVA
20681,1,SVA
20682,1,SVA
20683,1,SVA
20684,1,SVA
20685,1,SVA
20686,1,SVA
20687,1,SVA
20688,1,SVA
20689,1,SVA
20690,1,SVA
20691,1,SVA
20692,1,SVA
20693,1,SVA
20694,1,SVA
20695,1,SVA
20696,1,SVA
20697,1,SVA
20698,1,SVA
20699,1,SVA
20700,1,SVA
20701,1,SVA
20702,1,SVA
20703,1,SVA
20704,1,SVA
20705,1,SVA
20706,1,SVA
20707,1,SVA
20708,1,SVA
20709,1,SVA
20710,1,SVA
20711,1,SVA
20712,1,SVA
20713,1,SVA
20714,1,SVA
20715,1,SVA
20716,1,SVA
20717,1,SVA
20718,1,SVA
20719,1,SVA
20720,1,SVA
20721,1,SVA
20722,1,SVA
20723,1,SVA
20724,1,SVA
20725,1,SVA
20726,1,SVA
20727,1,SVA
20728,1,SVA
20729,1,SVA
20730,1,SVA
20731,1,SVA
20732,1,SVA
20733,1,SVA
20734,1,SVA
20735,1,SVA
20736,1,SVA
20737,1,SVA
20738,1,SVA
20739,1,SVA
20740,1,SVA
20741,1,SVA
20742,1,SVA
20743,1,SVA
20744,1,SVA
20745,1,SVA
20746,1,SVA
20747,1,SVA
20748,1,SVA
20749,1,SVA
20750,1,SVA
20751,1,SVA
20752,1,SVA
20753,1,SVA
20754,1,SVA
20755,1,SVA
20756,1,SVA
20757,1,SVA
20758,1,SVA
20759,1,SVA
20760,1,SVA
20761,1,SVA
20762,1,SVA
20763,1,SVA
20764,1,SVA
20765,1,SVA
20766,1,SVA
20767,1,SVA
20768,1,SVA
20769,1,SVA
20770,1,SVA
20771,1,SVA
20772,1,SVA
20773,1,SVA
20774,1,SVA
20775,1,SVA
20776,1,SVA
20777,1,SVA
20778,1,SVA
20779,1,SVA
20780,1,SVA
20781,1,SVA
20782,1,SVA
20783,1,SVA
20784,1,SVA
20785,1,SVA
20786,1,SVA
20787,1,SVA
20788,1,SVA
20789,1,SVA
20790,1,SVA
20791,1,SVA
20792,1,SVA
20793,1,SVA
20794,1,SVA
20795,1,SVA
20796,1,SVA
20797,1,SVA
20798,1,SVA
20799,1,SVA
20800,1,SVA
20801,1,SVA
20802,1,SVA
20803,1,SVA
20804,1,SVA
20805,1,SVA
20806,1,SVA
20807,1,SVA
20808,1,SVA
20809,1,SVA
20810,1,SVA
20811,1,SVA
20812,1,SVA
20813,1,SVA
20814,1,SVA
20815,1,SVA
20816,1,SVA
20817,1,SVA
20818,1,SVA
20819,1,SVA
20820,1,SVA
20821,1,SVA
20822,1,SVA
20823,1,SVA
20824,1,SVA
20825,1,SVA
20826,1,SVA
20827,1,SVA
20828,1,SVA
20829,1,SVA
20830,1,SVA
20831,1,SVA
20832,1,SVA
20833,1,SVA
20834,1,SVA
20835,1,SVA
20836,1,SVA
20837,1,SVA
20838,1,SVA
20839,1,SVA
20840,1,SVA
20841,1,SVA
20842,1,SVA
20843,1,SVA
20844,1,SVA
20845,1,SVA
20846,1,SVA
20847,1,SVA
20848,1,SVA
20849,1,SVA
20850,1,SVA
20851,1,SVA
20852,1,SVA
20853,1,SVA
20854,1,SVA
20855,1,SVA
20856,1,SVA
20857,1,SVA
20858,1,SVA
20859,1,SVA
20860,1,SVA
20861,1,SVA
20862,1,SVA
20863,1,SVA
20864,1,SVA
20865,1,SVA
20866,1,SVA
20867,1,SVA
20868,1,SVA
20869,1,SVA
20870,1,SVA
20871,1,SVA
20872,1,SVA
20873,1,SVA
20874,1,SVA
20875,1,SVA
20876,1,SVA
20877,1,SVA
20878,1,SVA
20879,1,SVA
20880,1,SVA
20881,1,SVA
20882,1,SVA
20883,1,SVA
20884,1,SVA
20885,1,SVA
20886,1,SVA
